update_id,product_id,timestamp,change
3cc26ed8-e802-46ee-bda7-6186fab1217a,d3bc4f05-256b-4582-b851-a5f3db0b21c6,2025-05-16 09:27:10,50
4559fb26-089b-4f74-9e3b-f00b0915cf16,d3bc4f05-256b-4582-b851-a5f3db0b21c6,2025-05-24 16:59:36,-5
e5c898a1-06ad-4f71-886d-ce33adeb4b1d,33714980-a4cd-4ce5-b0d3-8b777f07dfbc,2025-05-18 17:55:55,50
25fce218-8eb0-4465-a1eb-eca2cf274be4,08a280f8-41ce-416a-a0d2-32338ec4e8b0,2025-05-20 00:52:36,-10
3ffab5e5-f7f5-4752-a152-707087ff4785,08a280f8-41ce-416a-a0d2-32338ec4e8b0,2025-06-09 23:25:20,20
9dc2a7d6-3000-4113-80e2-9f633836a811,c762c08f-d534-4dea-811c-ca69cd707b9c,2025-06-10 21:58:45,50
2ef00631-6628-44d2-99e3-415f09900d3a,3f912941-3788-4ba8-9f5a-6384020ff9f5,2025-06-04 16:24:56,10
81a4f1a5-464a-4d08-a4c5-cbec0a114ac6,3f912941-3788-4ba8-9f5a-6384020ff9f5,2025-06-02 01:06:59,-5
f51562aa-21d3-4916-aaf5-a934d207688d,3f912941-3788-4ba8-9f5a-6384020ff9f5,2025-05-18 06:55:15,-5
f0eb284d-e587-4f39-ab2c-923b4478f5bd,5295b998-3f67-46e8-af5d-ee5584c930af,2025-06-08 06:51:30,20
10d2b989-e21c-422f-8e74-3bde8ae77f3a,5295b998-3f67-46e8-af5d-ee5584c930af,2025-06-10 02:31:23,50
8be1904e-49b5-4508-9ce3-15eb557e87fc,6cc43c0a-f4f3-4246-824a-8adcde62e8e2,2025-05-24 00:06:14,-10
9299c937-f133-4424-af1d-e20768cfece0,6cc43c0a-f4f3-4246-824a-8adcde62e8e2,2025-06-11 04:24:46,20
a604d632-195e-4821-b90e-43480f4ed470,6cc43c0a-f4f3-4246-824a-8adcde62e8e2,2025-05-21 12:47:05,20
69e9671a-6d92-44c6-8db9-53e15c04102a,c1352eb5-389b-4b47-af13-6a9ef5dbaeea,2025-05-21 08:20:41,20
2d80b318-9273-4781-abea-3d5421b11801,c1352eb5-389b-4b47-af13-6a9ef5dbaeea,2025-05-19 17:27:49,-10
aaf6db83-fbde-4d4c-b27d-30ecaf296baa,b9cc363a-95f9-4c3b-a2c3-9a41f96296a0,2025-05-16 01:24:38,-5
cbc5fee5-3502-4f98-b61a-6caf1e9e43e0,d4bab794-d6ad-4266-b840-68f0a5f1fe14,2025-05-14 19:39:08,-5
fb27ceae-d42d-4ed3-a850-68d0202c388c,d4bab794-d6ad-4266-b840-68f0a5f1fe14,2025-05-27 20:24:54,50
4b6db65a-98ff-4254-b34d-5c70c38dd956,d4bab794-d6ad-4266-b840-68f0a5f1fe14,2025-05-26 00:37:28,10
e4e99620-da8f-4b95-aa44-0c2b3b236d26,afbecf19-f042-4285-ac2d-638f2ce5d707,2025-05-30 08:33:25,10
3593ea0d-44e6-4ac6-ac85-bf4990b48432,afbecf19-f042-4285-ac2d-638f2ce5d707,2025-05-22 07:02:05,-10
c0a2f6d8-8be3-420e-9533-b46ea45bea72,afbecf19-f042-4285-ac2d-638f2ce5d707,2025-05-13 14:14:17,-10
f8aab8c3-8717-45a5-9dab-7b6403550391,066c1ad2-376a-41fc-8c0c-bda0c2c4567e,2025-05-31 03:33:10,50
c7c4b0d0-5c66-4e50-aa6d-4e1edb5310e3,066c1ad2-376a-41fc-8c0c-bda0c2c4567e,2025-05-31 16:59:41,-10
22cd0c90-4e52-48e9-91dc-cecd6042cd13,066c1ad2-376a-41fc-8c0c-bda0c2c4567e,2025-06-07 08:46:42,50
9450c48e-64f7-40f4-9009-f21385c53f59,986dd813-8be0-4710-af83-bc848560ad6b,2025-05-18 12:15:18,-5
4c54bad1-1b8f-4101-867e-a79e547a110f,986dd813-8be0-4710-af83-bc848560ad6b,2025-05-26 14:56:42,10
d2976153-b485-4a4c-b8db-6bcb1d6b63c5,3aa700aa-e310-4e20-86ba-b574bcfc1778,2025-05-23 14:54:15,10
d56742a9-f5dd-48d4-8fb6-8267512a9293,3aa700aa-e310-4e20-86ba-b574bcfc1778,2025-05-23 00:55:18,50
91af6d7e-5771-4e4c-87fb-e1ff8353c2f2,4b4cf474-92dc-4bc3-9d4d-49d9d2d6d125,2025-05-15 05:30:40,20
5a557a5d-7f29-4364-83d7-6fd80ff48c08,4b4cf474-92dc-4bc3-9d4d-49d9d2d6d125,2025-06-06 12:32:20,10
b65bc5b9-e161-4381-965f-34e70f735488,7953fddc-7bdc-4c32-9371-08e0fb9cd092,2025-06-09 00:07:54,10
aedf8fff-50cf-4d52-b5b0-9f0fc098e350,7953fddc-7bdc-4c32-9371-08e0fb9cd092,2025-05-24 19:19:09,-5
6b586268-9e97-4080-81be-ce7729c63f64,7953fddc-7bdc-4c32-9371-08e0fb9cd092,2025-06-03 06:47:32,-10
bf4635bd-7dab-484b-a0e8-544cd5d5a0ce,deef6193-3471-4f47-a99d-279c2b9b910c,2025-06-10 05:17:18,20
f7629cdf-76a6-4395-8d1f-7e0d2e0175b0,468fa0fd-6122-4fba-8393-ca5a91db49d9,2025-05-22 23:30:11,-5
a80c15c7-188c-46c2-9e63-4b55219a1a93,468fa0fd-6122-4fba-8393-ca5a91db49d9,2025-06-08 15:50:06,20
510f97e7-4c3f-43f9-ab7f-d8cf45a773d0,fde8a775-a258-41cf-90f3-14354aac0928,2025-05-28 13:39:07,20
4509d9fd-3987-4428-8e61-22fe22b801fd,c475fead-b045-46f2-96fc-174aa822f88b,2025-05-23 13:45:14,-5
7e20a739-b41f-4b6f-82db-71b8436b795b,c475fead-b045-46f2-96fc-174aa822f88b,2025-05-14 20:42:28,10
b825e025-eb47-46cb-9c94-4a7d026a9ac8,e20706e6-2aa3-4d26-8b56-81eac70abe49,2025-05-19 02:26:01,10
5b28249c-cf7d-44fb-bca0-2827da7908dc,e20706e6-2aa3-4d26-8b56-81eac70abe49,2025-06-05 02:20:53,-5
9fd726ac-f0bf-4e6c-bc1e-a77ffba7ce83,e20706e6-2aa3-4d26-8b56-81eac70abe49,2025-05-31 06:48:59,20
1153d0ee-043e-49ed-84e8-1a26c6bcfd71,13fc9124-1461-449a-b2a3-87082de6bb97,2025-06-10 11:58:02,20
4cfff288-da6a-4bb5-bfc1-791f24c22075,fcb9c852-4506-4b22-aa14-ead2bd1e9bfd,2025-06-07 12:53:54,-5
7216e5df-26ea-40fc-99d0-81058df87a8d,fcb9c852-4506-4b22-aa14-ead2bd1e9bfd,2025-05-17 19:29:57,10
a5f39010-ce6b-4f0d-ba75-4be19f3ee66a,5b6aacf6-9574-4757-aa5f-3a3c4f5593c2,2025-06-01 01:58:01,-10
61e016af-036b-4662-a963-526d39b2cea8,5b6aacf6-9574-4757-aa5f-3a3c4f5593c2,2025-05-19 11:25:13,-5
f650eb43-079a-4975-bfa2-7ef3468e0a3d,5b6aacf6-9574-4757-aa5f-3a3c4f5593c2,2025-05-16 04:23:43,50
22d59726-c841-4f29-bcac-8c1c207362c4,9c1068f0-e797-450a-9ad6-b1c39affa10a,2025-06-07 22:13:49,50
9e4e215c-873e-4892-801a-7405dbbd1a1b,9c1068f0-e797-450a-9ad6-b1c39affa10a,2025-05-17 13:48:10,10
82a5149d-d928-4b2a-9736-b0975365a612,9c1068f0-e797-450a-9ad6-b1c39affa10a,2025-05-27 05:46:09,10
89415191-00bc-4abf-942d-becbb5010963,5006b33f-a1a7-42d6-9f8d-ceaffbe0f65b,2025-05-18 06:34:40,-5
825bb34d-2a2e-49a2-95ae-171417229a1f,5006b33f-a1a7-42d6-9f8d-ceaffbe0f65b,2025-06-08 19:09:46,-10
508091e4-94e5-4e85-a5c4-d1bc1b90bc44,8bbbc84e-ee30-43ff-959f-0619eeccae44,2025-05-14 11:28:59,-5
4465b202-1430-4949-b0a4-a2bcf0f526fd,8bbbc84e-ee30-43ff-959f-0619eeccae44,2025-05-13 03:22:29,10
2cf90765-bb1f-4d13-ab44-17c17016b8b1,a422df82-a024-40f1-a339-c4bb90287946,2025-06-05 03:02:01,10
e1e270d2-c3a7-4d53-a12b-c26c6a8bfbf7,a422df82-a024-40f1-a339-c4bb90287946,2025-05-23 09:22:51,10
67131afc-4008-4e29-b53e-f5ad00dc08fd,17ea8adc-c120-49b2-8861-8d92f8ffe97c,2025-05-28 18:43:54,50
5ba58ab1-3e92-4bc8-828d-03bb1f5bad7b,ed077de6-f404-4f17-8e6e-62e37776863c,2025-06-09 11:18:10,-10
41944e89-3635-4450-b08f-fda5865b8555,ed077de6-f404-4f17-8e6e-62e37776863c,2025-06-04 00:42:37,-10
773dd65d-5865-453b-b2e9-8ffc3427c631,d4e16014-c77c-42eb-966c-6df35d0493d2,2025-05-22 09:00:29,-5
4205d8ef-e46a-4ef7-bcdc-8a7b97a28aac,2ebb4d39-14ee-45e2-8df7-0b512b5ff3ed,2025-06-10 20:08:57,-10
55c07471-0619-438c-a487-792102544ef9,7978b0b3-8169-4769-a7e8-206f7caab9a5,2025-06-01 20:12:42,-5
8ab512a5-cf53-4da3-8fa6-0d715a1390fe,7e36344c-72dd-4b68-abc4-8b8f0f42158d,2025-06-06 22:37:22,20
6e5fa508-d659-493d-bd93-d610531ffa24,7e36344c-72dd-4b68-abc4-8b8f0f42158d,2025-05-23 09:56:00,-10
47e676dc-8388-4006-94f4-eee8bdb57c92,688e33ef-ad5b-456e-acbb-e7d6a8756827,2025-05-23 10:41:14,50
ef5de7d1-d1c6-46a6-a074-2bc45aa4c2b8,56ed56bd-7d03-4f3a-b052-c074a0c148db,2025-05-27 17:11:20,-5
d0a8a1fb-2ecf-47dd-9c1e-24781beb725c,56ed56bd-7d03-4f3a-b052-c074a0c148db,2025-06-03 10:49:59,-5
04d88644-fff0-4985-89c0-d3eabd5bc389,d4923239-976d-4777-aed8-2f767127e927,2025-05-27 08:47:24,10
1d323e3b-957c-4ff5-82bc-d45c3daab6c2,d4923239-976d-4777-aed8-2f767127e927,2025-06-01 20:44:50,-5
d8fe333f-3a49-4671-b505-30c9ca48efd9,d4923239-976d-4777-aed8-2f767127e927,2025-06-03 16:10:51,-10
de12519e-3113-4f90-9a31-837dee0ad71e,7c036300-9018-4c37-bbd5-f1db674fd19c,2025-05-23 08:10:38,-10
9996d4c2-242a-4eb8-bd88-238711b3cd4d,3201f9a8-2dae-4d3e-aada-95287b3c85db,2025-06-10 04:10:24,20
a2a26d11-88fc-45e4-8885-51e97aba8043,9a85ca3f-4b51-49db-9290-c15b38cea291,2025-05-16 17:52:10,10
1edbcb40-8d17-448b-8d1b-ff453c738d30,9a85ca3f-4b51-49db-9290-c15b38cea291,2025-05-14 08:05:35,10
39bfdd10-5e4c-44b4-a84f-b3a2abea6bc4,86a8af48-2374-4452-a3b0-ec27113436c6,2025-05-16 04:15:31,10
9260fec6-6f2e-444a-9399-b861bc58b69c,86a8af48-2374-4452-a3b0-ec27113436c6,2025-05-30 16:18:12,50
8c57ae51-5b95-46e5-a323-dbf4e27c8177,24fdf953-c01b-4620-8a24-329740db1605,2025-06-04 10:26:32,-5
6ed7090b-71d2-4203-8a1d-c82f210b4edc,49178945-2ee1-4535-b557-41418575816c,2025-05-15 02:19:03,20
49b11c27-74fa-4e63-90c6-a61b4ec5270d,49178945-2ee1-4535-b557-41418575816c,2025-06-09 12:35:10,20
04c075ea-2903-4998-8a42-cfd9a918c6c0,243544b9-6006-4e0e-b17f-310f5b27d0c6,2025-05-28 07:40:27,10
6dcd661d-ad45-4b8f-8a91-88d1c82ccacd,243544b9-6006-4e0e-b17f-310f5b27d0c6,2025-05-20 07:35:47,10
8951fcd5-7bb1-40f5-b6f7-ba8076e0caf9,07bd724c-d32d-44ce-bb55-6905f67d7198,2025-05-29 01:26:58,20
15418d0a-75c0-444c-aa19-4261a0840a36,3a5378bf-8395-4037-8909-16ce55263c13,2025-05-29 00:37:41,-10
ba63bf92-489a-4336-ad59-25fad5a97b01,dbcd8489-5905-44e8-a32f-ce12178e9016,2025-06-01 00:40:14,-10
4c934dc9-f2b6-4e82-a27d-61b176708456,dbcd8489-5905-44e8-a32f-ce12178e9016,2025-05-15 17:41:41,20
5e445ac5-2293-4144-a569-f0891b6dc7c5,cdee10ac-d638-4afa-b227-030cd73bfd1c,2025-05-30 01:41:07,50
5a4bd256-c7a0-458e-b355-07b8a29c2fcd,cdee10ac-d638-4afa-b227-030cd73bfd1c,2025-06-04 10:48:34,-10
73012c3a-d566-4186-b4f1-b666bb82f61f,eb1a370b-9f6d-4bf1-9233-af9b26e8185a,2025-06-03 19:07:29,20
dc1c439b-0958-454f-87d5-5ef0bf9bbcac,eb1a370b-9f6d-4bf1-9233-af9b26e8185a,2025-06-02 05:49:57,10
1a5cda18-cb18-4667-97a3-15554b41dd25,eb1a370b-9f6d-4bf1-9233-af9b26e8185a,2025-05-20 03:39:38,-10
fa61396f-f72e-4da5-997a-e30d564cc0a4,ac81caa7-981b-4c58-8b1e-dcae7c80b073,2025-06-08 06:14:57,10
7c27eba7-207b-40f3-8220-1ef57dc3e2df,99892d93-37d8-4e4a-ae51-cb57fd6ce388,2025-05-22 10:40:25,10
38243999-092c-47aa-ab01-47033e489883,99892d93-37d8-4e4a-ae51-cb57fd6ce388,2025-06-08 04:49:42,-5
b0631596-2a32-4f94-becb-72a95ae32f0c,2a11c61e-afbd-4900-aa2e-85f4b5888c7e,2025-05-31 22:04:19,50
eb0bf2f7-1206-4881-b351-5a8d13b7f1a1,2a11c61e-afbd-4900-aa2e-85f4b5888c7e,2025-06-11 09:08:31,20
7ae198de-5d4b-4508-92ae-f9cba75088b2,3d1add4f-c385-4aaa-bc99-e31496d359ac,2025-05-21 08:50:21,20
665405c4-f297-4218-a66b-52be9373dceb,3d1add4f-c385-4aaa-bc99-e31496d359ac,2025-06-03 20:15:43,50
67979535-6aa7-410c-afdd-334602d74089,f7b8638c-087a-4a07-b6c5-e39da8479cfa,2025-05-31 01:35:30,20
fa577ce4-6edb-4836-9ec5-ec5e00bcaf21,f7b8638c-087a-4a07-b6c5-e39da8479cfa,2025-05-26 23:01:05,20
19d447bd-35c4-4087-94a5-8b3232baf49f,02f9c8f6-a805-40f3-a7c0-757c2e6ea3b6,2025-05-27 19:46:14,-10
1a804b15-eed3-4a7d-ba0c-3d90a3814eb8,53e9973a-9d44-462b-8d78-74af0fac47ad,2025-05-30 23:24:58,-5
eb7668d7-2f50-4568-accb-e7d158a56a12,53e9973a-9d44-462b-8d78-74af0fac47ad,2025-05-14 01:12:14,-10
5b4c1e2f-5a73-4338-99f4-4c082c0b22bb,67b4ba2b-7ac3-4da5-91ec-3088b06e990d,2025-05-24 03:33:03,50
47b32354-7390-406a-85fc-5ba1434b91ce,67b4ba2b-7ac3-4da5-91ec-3088b06e990d,2025-05-23 02:58:28,-10
3730fb85-2cca-4f05-afc8-d0a2ce5d8a61,77d40309-1111-4aa2-8881-146041cf6943,2025-05-27 00:23:02,-5
d340ccc8-19ed-42ec-824e-dd439f21736f,77d40309-1111-4aa2-8881-146041cf6943,2025-05-19 10:43:13,50
8131741d-8fe0-454b-81c0-3af5673819c3,8a0d3ac1-cd5e-498a-b726-178eb72da068,2025-05-17 18:16:15,50
fecfe50b-ecc9-49b9-9a63-3964874aa058,172aa634-5d60-4bf9-96a5-a645e7b89a91,2025-05-25 08:16:06,-5
0fbbb292-6945-479e-8f17-e0779ca9f363,172aa634-5d60-4bf9-96a5-a645e7b89a91,2025-06-05 11:39:35,-10
3d554c61-ba38-4a7c-8298-ea13027fd45e,3f7c39ac-d90d-42ab-8d8a-e6bb3ed53dab,2025-05-23 04:22:15,20
